ID,type,case,year,datum,utm_zone,x,y,w_up,SageHgtSD,Bare,Herb,Sage,Shrub,Rough200m,FenceDist,PowerDist
206,0,FALSE,2018,NAD83,13,390951.7744,4925124.023,1000,12.25401878,30.02738762,31.8369751,14.42239189,17.21342278,531.6201172,158.8916385,10790.37618
207,0,FALSE,2018,NAD83,13,392222.9776,4910921.68,1000,12.96606445,40.11494827,28.08675766,11.42945576,13.90732002,187.5357971,279.4173711,8809.842605
208,0,FALSE,2018,NAD83,13,393978.0458,4919404.844,1000,9.848369598,47.23430634,34.23385239,5.30330801,7.080805779,30.58166122,565.5848237,708.2500455
209,0,FALSE,2018,NAD83,13,396458.9337,4901966.501,1000,11.00460052,40.50715256,28.83858681,11.60780621,13.02080631,166.0101013,369.792759,5786.641096
210,0,FALSE,2018,NAD83,13,395971.8591,4905942.487,1000,5.46711874,40.47835159,27.23762131,12.82975864,14.18574619,108.7635422,985.4781717,2073.047612
211,0,FALSE,2018,NAD83,13,393950.9888,4914192.485,1000,13.10866356,34.22517395,33.16371536,10.58166885,13.72193909,268.900238,1522.0573,223.3378926
212,0,FALSE,2018,NAD83,13,393423.491,4898762.352,1000,6.001079082,35.89251328,30.0735817,13.69599438,15.21431065,52.09920502,1420.005733,2347.096674
213,0,FALSE,2018,NAD83,13,385731.5692,4917787.104,1000,7.599891663,22.08734322,39.2433548,10.80487633,12.58237457,47.2225914,154.4764622,2415.959182
214,0,FALSE,2018,NAD83,13,392270.3411,4917743.595,1000,6.893475056,41.38504791,25.9065876,13.39321518,15.28035736,122.4709167,933.2793057,1222.072184
215,0,FALSE,2018,NAD83,13,396917.5824,4915974.326,1000,14.30413342,43.55643463,25.68162727,11.58065796,14.29343796,633.699646,1010.822957,11092.71965
216,0,FALSE,2018,NAD83,13,389726.5005,4921033.672,1000,6.962031841,31.07001114,32.07273483,13.59916496,14.87287426,150.0914459,155.3353377,3949.78905
217,0,FALSE,2018,NAD83,13,395557.7335,4914338.885,1000,14.0090456,37.16913605,33.83200073,8.59608078,10.60391617,330.5719299,505.5235378,4697.646103
218,0,FALSE,2018,NAD83,13,391325.1618,4926226.559,1000,8.918025017,34.49924469,27.52070427,15.87242222,18.77027893,431.1159668,715.3738025,6947.430101
219,0,FALSE,2018,NAD83,13,385756.6492,4911207.494,1000,14.93868542,43.48696899,29.71496582,8.894815445,11.35886478,144.750885,230.8418218,4307.8584
220,0,FALSE,2018,NAD83,13,383932.8938,4913830.746,1000,13.32153702,40.22270203,32.44762421,9.326600075,11.5427866,123.1186905,110.3550773,5688.596967
141,0,FALSE,2018,NAD83,13,392306.2683,4921166.301,1000,10.54154778,35.15098572,27.77466774,13.89745808,16.57505989,155.8879395,442.6797717,1986.871456
221,0,FALSE,2018,NAD83,13,383771.0163,4920060.036,1000,8.223320961,26.74710464,40.29185486,8.844495773,10.34775257,48.77934265,390.4973331,6685.115481
222,0,FALSE,2018,NAD83,13,398129.8571,4916118.277,1000,6.629697323,21.44917107,36.33675003,14.26152611,17.74803925,101.8755264,201.1083615,13254.45203
223,0,FALSE,2018,NAD83,13,392181.6112,4916364.061,1000,7.969718456,33.37259293,36.1856575,9.429608345,10.56054115,84.7789917,174.5860358,558.775801
224,0,FALSE,2018,NAD83,13,394600.5325,4905350.2,1000,7.386505127,34.76714325,28.26409721,13.15209579,16.20223999,120.9268265,449.8677761,1449.471859
225,0,FALSE,2018,NAD83,13,386097.3585,4906563.253,1000,15.9898901,58.48989105,21.14794159,6.655148029,8.41701889,142.2532196,930.1184677,3221.912861
226,0,FALSE,2018,NAD83,13,395907.5979,4908496.243,1000,9.787928581,31.87602997,28.05313492,14.63590717,19.31403351,155.1032257,244.4764622,49.18016738
227,0,FALSE,2018,NAD83,13,385312.274,4916557.437,1000,5.288898468,20.81771088,37.22828293,13.90418434,16.50521278,108.9955597,262.0663802,1141.64092
228,0,FALSE,2018,NAD83,13,385131.843,4922169.804,1000,7.998156548,28.57631493,31.81305695,12.71141624,14.8426981,26.82311249,74.13107696,11940.31918
229,0,FALSE,2018,NAD83,13,401149.1107,4912950.333,1000,11.05043125,34.53570175,28.72755623,14.35491753,17.74168015,92.55599213,450.7407391,3269.990501
230,0,FALSE,2018,NAD83,13,397268.995,4900677.483,1000,10.59058189,43.86415863,27.73014832,10.67348194,12.17449093,114.1035004,774.2953343,4529.101452
231,0,FALSE,2018,NAD83,13,387656.2395,4926752.233,1000,8.225975037,28.76088142,35.07049561,11.79673576,13.82486629,203.4145813,555.1836768,10743.12697
232,0,FALSE,2018,NAD83,13,397844.9476,4908205.728,1000,14.32450294,47.4504509,23.7204361,11.97757053,14.09051418,346.2795105,55.52353782,610.8221582
233,0,FALSE,2018,NAD83,13,391894.3541,4899767.771,1000,13.88371658,48.19944382,27.44121361,8.245839119,9.411849022,124.2673492,127.0563544,2380.089001
234,0,FALSE,2018,NAD83,13,381728.0474,4915496.911,1000,12.80944729,34.34965515,29.17242241,13.9818697,16.5614624,223.125,389.9260334,983.1019477
235,0,FALSE,2018,NAD83,13,384429.6919,4922606.109,1000,9.438137054,28.52357483,31.17151642,14.69360065,16.65001106,284.6739502,595.5235378,13865.11007
236,0,FALSE,2018,NAD83,13,389732.5067,4910352.65,1000,12.28757286,42.72006607,26.52714539,12.03519249,15.39782715,155.6302948,506.3487355,4796.148713
237,0,FALSE,2018,NAD83,13,384997.7424,4912321.782,1000,4.651556492,25.77510834,33.13120651,14.87308121,16.69352531,26.00497437,471.1083615,8248.060537
238,0,FALSE,2018,NAD83,13,394255.8824,4921872.635,1000,17.71128273,47.96686172,29.7616291,6.06919241,7.793268204,186.585907,251.4954648,675.4897795
239,0,FALSE,2018,NAD83,13,393719.7189,4905932.034,1000,6.124372959,32.17538452,32.00918961,11.43209362,13.53264999,57.59238815,262.1524985,583.6421749
240,0,FALSE,2018,NAD83,13,392973.9861,4904483.19,1000,10.98904896,42.49124527,25.68719482,12.36583614,14.8382864,161.7579651,223.2941623,1779.975999
19061102,1,TRUE,2019,NAD83,13,397440,4909557,1,11.02620029,35.36473846,28.84100533,12.3369503,14.94202709,127.6579132,350.9636702,190.3280208
19073001,1,TRUE,2019,NAD83,13,383809,4916222,1,14.44423294,44.03995895,26.97044563,11.3381834,13.02239323,156.1753845,1661.202012,1183.592459
19082001,1,TRUE,2019,NAD83,13,393640,4903209,1,14.57421398,43.14832306,26.75693321,9.633282661,11.89560223,88.83621979,10.71456177,6226.496588
19061101,1,TRUE,2019,NAD83,13,389514,4920762,1,11.93985367,42.57894897,27.98647499,10.99825859,12.39060402,108.0943604,19.28543823,3743.621141
19081601,1,TRUE,2019,NAD83,13,396408,4910340,1,7.092523098,31.95217133,32.13397217,13.97137737,16.74495316,194.4885254,350.5737215,44.27848021
344,0,FALSE,2019,NAD83,13,401910.3695,4907956.846,1000,11.1895256,38.50047684,27.83089638,12.94748497,14.80254555,191.2848053,603.9924148,6027.897725
345,0,FALSE,2019,NAD83,13,390677.5424,4908519.355,1000,16.36154175,45.89701462,23.67637444,10.52878189,12.70399094,280.9039307,994.3032438,10446.24535
346,0,FALSE,2019,NAD83,13,398539.6045,4909099.642,1000,15.42695141,34.79692078,28.67652512,13.22033501,16.64565468,299.9642944,12.59089712,393.4043535
347,0,FALSE,2019,NAD83,13,391550.1218,4922027.103,1000,9.875762939,37.8936615,27.535532,13.13621998,15.6807003,516.2329712,511.6794723,5573.733383
348,0,FALSE,2019,NAD83,13,392628.9795,4899608.176,1000,11.21552277,32.46631622,29.27664757,13.34787273,15.98574543,132.5630798,245.4494387,106.1736661
349,0,FALSE,2019,NAD83,13,392822.7766,4903704.868,1000,9.017656326,29.30060196,30.96445274,12.49025536,14.41663647,120.2309341,550.9823376,3410.764931
350,0,FALSE,2019,NAD83,13,387562.4628,4909323.668,1000,15.76463127,8.517559052,53.75484848,11.50376892,17.80159187,1.899115086,381.1083615,1393.492411
351,0,FALSE,2019,NAD83,13,399506.0006,4915685.192,1000,11.41543198,32.36785507,28.28414154,13.91389847,18.6751461,259.7908325,98.89163848,8551.786032
352,0,FALSE,2019,NAD83,13,394655.7294,4915270.048,1000,5.458510876,27.10403442,30.89071274,14.82450867,17.16407013,121.0432434,301.7225759,3672.529772
353,0,FALSE,2019,NAD83,13,385955.0951,4925234.626,1000,11.74632359,27.66958237,38.39250183,11.30130863,14.71982765,350.9216309,665.754294,17275.58356
354,0,FALSE,2019,NAD83,13,393635.0599,4923546.702,1000,8.566784859,41.07539368,25.89925575,13.16782188,15.02403355,357.6990356,295.9473769,2505.438278
355,0,FALSE,2019,NAD83,13,388584.978,4906970.253,1000,8.104025841,37.48731613,29.50209045,11.60477829,13.0400753,126.7395859,535.5235378,5031.721338
356,0,FALSE,2019,NAD83,13,398560.8742,4915467.424,1000,7.668679714,32.35950089,34.29250336,11.60457611,13.78366089,296.9655762,591.1083615,11127.3525
357,0,FALSE,2019,NAD83,13,387687.177,4919177.868,1000,17.2060585,37.43809891,29.16305351,11.5213089,13.54868412,79.26875305,126.9488927,467.9529248
358,0,FALSE,2019,NAD83,13,388572.4666,4903903.84,1000,6.900831699,35.77570724,29.32479286,10.38152885,11.15412617,114.4210892,68.97456952,3456.408
359,0,FALSE,2019,NAD83,13,391676.642,4922408.653,1000,6.871928692,35.7989769,31.82011414,12.14921188,14.1343174,115.6758957,888.5280085,6448.05327
360,0,FALSE,2019,NAD83,13,388962.597,4903563.664,1000,11.29101849,39.17229462,29.40422821,9.606573105,10.75483227,90.16873169,149.4514202,4446.511377
361,0,FALSE,2019,NAD83,13,380950.6316,4914186.101,1000,13.34286308,17.7140274,46.9281311,9.962018013,13.45732784,14.54040909,919.0886891,437.8242693
362,0,FALSE,2019,NAD83,13,393038.0595,4916979.215,1000,12.6890831,46.88841629,26.16230774,10.31611729,11.47282887,242.0493927,186.186611,2954.172486
363,0,FALSE,2019,NAD83,13,386306.7751,4925623.407,1000,15.4676733,37.10404205,27.78193092,13.24253654,16.65316582,690.1013794,1026.276548,16337.50427
364,0,FALSE,2019,NAD83,13,392768.1603,4917452.611,1000,9.917609215,44.38335419,25.28939819,12.72847462,14.57165241,113.8911743,668.4739786,2184.192804
365,0,FALSE,2019,NAD83,13,398620.3127,4911518.795,1000,7.688734055,24.28316307,34.02376938,13.92043686,16.93278885,55.11420059,208.9276264,7235.615515
366,0,FALSE,2019,NAD83,13,386737.8103,4918225.795,1000,5.474456787,32.18712234,31.7212429,11.25831127,12.17037201,52.55880737,349.04684,1894.921759
367,0,FALSE,2019,NAD83,13,400808.2492,4914828.35,1000,12.02942848,27.5821743,31.16264343,14.94956398,18.9444561,178.5086823,338.8916385,3529.137969
368,0,FALSE,2019,NAD83,13,390842.7537,4919415.718,1000,9.247936249,37.02555466,28.55539322,13.10256481,14.95704174,292.9480286,437.4640051,565.632338
369,0,FALSE,2019,NAD83,13,394846.7918,4906511.326,1000,5.335800648,28.38103867,30.44419289,15.43235683,19.21712112,209.0115204,372.6831362,502.0463198
370,0,FALSE,2019,NAD83,13,389764.2371,4916302.555,1000,12.76436329,31.9913559,38.98546982,6.638967991,7.039950371,58.29779434,177.3217255,149.5130919
371,0,FALSE,2019,NAD83,13,398399.1918,4912652.424,1000,9.597672462,25.99342918,35.93649673,11.44957066,14.71257782,82.96425629,93.81287756,9591.960682
372,0,FALSE,2019,NAD83,13,393323.2368,4903660.053,1000,11.6489439,39.86507416,25.6521492,13.38853645,15.52092171,95.08221436,338.8916385,4392.590298
373,0,FALSE,2019,NAD83,13,393565.2252,4904533.286,1000,13.64241314,46.47913742,25.99520493,9.033208847,11.08389568,121.7584686,68.89163848,3030.642925
374,0,FALSE,2019,NAD83,13,394259.4076,4923189.594,1000,15.0098753,40.95775986,27.22689629,11.67727947,14.1128788,101.0108261,304.4764622,1659.147134
375,0,FALSE,2019,NAD83,13,389572.2214,4904617.778,1000,12.21376419,36.37640762,28.09662437,13.40004539,15.68871117,85.27852631,316.800665,873.0308464
376,0,FALSE,2019,NAD83,13,398034.6049,4918423.715,1000,10.40718746,32.87578583,29.16776276,13.09628105,17.35895157,231.9335632,254.763096,8162.371358
377,0,FALSE,2019,NAD83,13,389865.6542,4912452.641,1000,8.778443336,29.23353767,30.63806915,15.43250084,18.23519325,142.8358917,531.1083615,5047.067168
378,0,FALSE,2019,NAD83,13,394120.7404,4904442.015,1000,14.88787746,45.29997635,25.8100338,10.00585651,12.50720406,49.4955101,441.976157,4497.913226
379,0,FALSE,2019,NAD83,13,383444.7854,4918982.442,1000,18.96899605,47.44348907,23.07255173,10.76327705,12.88051033,175.8160553,475.6866974,3645.236966
380,0,FALSE,2019,NAD83,13,399852.6523,4906586.514,1000,8.596661568,39.2966423,26.20484924,12.13568878,13.65170288,252.0825195,1118.701731,139.9983142
381,0,FALSE,2019,NAD83,13,390116.0737,4917315.912,1000,9.460274696,26.83010101,34.89508057,11.36813068,13.54292679,45.3441391,670.3777342,1393.971317
382,0,FALSE,2019,NAD83,13,396509.6807,4904933.69,1000,14.52489376,50.05587769,23.42853165,9.072528839,11.58565044,187.0869598,854.139228,3053.20992
383,0,FALSE,2019,NAD83,13,389549.6279,4919319.192,1000,3.510056019,34.8194313,30.13782501,10.6456337,11.46046162,163.249649,569.7304586,376.3323608
384,0,FALSE,2019,NAD83,13,389784.4143,4904066.841,1000,14.06755733,51.76279831,23.67003059,9.444420815,11.16781139,134.2118988,269.1687841,2654.304144
393,0,FALSE,2019,NAD83,13,388658.4131,4911212.639,1000,7.610901356,18.16965103,43.05083084,13.0225563,15.06371784,9.77159977,286.6318993,2141.531159
394,0,FALSE,2019,NAD83,13,390102.7892,4902081.99,1000,7.998612881,36.41038513,29.29113007,12.24693489,13.93407154,59.47215652,279.1322591,4232.498341
395,0,FALSE,2019,NAD83,13,383246.0446,4918174.437,1000,10.12363434,31.60932541,29.08352852,13.93046093,16.52153206,280.2619629,58.49110097,1311.423458
396,0,FALSE,2019,NAD83,13,399885.5601,4911021.029,1000,11.86011124,33.41883469,27.17789459,14.88337135,18.50100708,203.7202301,1093.801888,7892.189666
397,0,FALSE,2019,NAD83,13,382516.3671,4912164.621,1000,11.6249094,30.03395462,37.11976624,11.29951859,12.98520374,45.43748856,1236.75037,742.3665594
398,0,FALSE,2019,NAD83,13,400350.1153,4911651.098,1000,8.036969185,40.5668602,25.69180489,13.27518749,15.54128838,182.7814636,475.5982561,7810.141586
399,0,FALSE,2019,NAD83,13,390890.1673,4915750.519,1000,15.20167732,47.99232483,26.43095589,9.070827484,10.66100121,96.53884888,359.9906225,3199.947939
400,0,FALSE,2019,NAD83,13,394274.6381,4924580.237,1000,12.97354889,40.48342514,26.18079948,13.48317051,16.09103584,500.7889099,38.89163848,3382.667825
385,0,FALSE,2019,NAD83,13,384436.4799,4910293.762,1000,11.41694641,31.77880096,32.56196976,11.83413029,13.93569279,217.5515594,162.3460586,8646.974557
386,0,FALSE,2019,NAD83,13,390411.1717,4907282.722,1000,12.66377544,41.63914108,27.01425362,11.41835976,13.97561169,256.0699463,235.5235378,8048.642763
387,0,FALSE,2019,NAD83,13,381626.3784,4920096.489,1000,9.150866508,27.94254494,29.37843132,14.98260403,19.16474342,391.6054993,471.1083615,8956.773927
388,0,FALSE,2019,NAD83,13,398657.556,4913227.653,1000,13.54571438,27.60789108,33.73584747,11.39205551,15.88530731,178.403595,265.5235378,10482.90414
389,0,FALSE,2019,NAD83,13,393154.4733,4901648.035,1000,7.440731525,39.28426361,26.32720947,13.02299404,15.26141071,255.0425873,455.0595834,4242.593351
390,0,FALSE,2019,NAD83,13,389347.6438,4911077.81,1000,16.62731361,47.54838562,23.47361565,9.731528282,12.02042103,324.5625916,319.9171611,3648.6938
391,0,FALSE,2019,NAD83,13,394686.2982,4907667.189,1000,7.679465771,31.41491318,30.2579937,13.15270996,16.33815002,50.84060669,160.7913867,1726.151789
392,0,FALSE,2019,NAD83,13,400776.461,4913673.812,1000,10.76593113,26.22869682,33.03379822,17.10846329,20.72046471,222.0903625,292.6336954,3369.439859
301,0,FALSE,2019,NAD83,13,397029.6796,4911172.797,1000,14.54779053,42.39970398,25.10907745,11.51694679,15.39187813,238.6567078,628.3445439,2966.516368
302,0,FALSE,2019,NAD83,13,395266.0153,4918258.005,1000,10.80547905,36.83566284,28.62370682,12.31260395,14.11420822,168.5200195,703.8270588,4760.452525
303,0,FALSE,2019,NAD83,13,393672.8597,4922792.09,1000,13.19738007,47.42133713,27.63610458,8.006593704,9.847011566,229.6263275,101.6734642,790.8012441
304,0,FALSE,2019,NAD83,13,388222.2572,4914708.81,1000,10.81159592,37.75813293,31.19994545,11.45783043,13.26690292,344.6671753,1227.327056,1962.530308
305,0,FALSE,2019,NAD83,13,387115.6938,4920464.156,1000,7.561555862,41.57636261,28.55057716,11.00055885,12.09184742,63.3552475,38.11443493,5008.74851
306,0,FALSE,2019,NAD83,13,392810.1591,4900258.511,1000,9.21305275,36.21284485,32.05271912,13.21732426,14.56448746,23.30937767,53.10855195,838.5982832
307,0,FALSE,2019,NAD83,13,382056.4611,4912800.251,1000,7.725215435,32.48356247,32.74822998,12.67184067,14.49290466,50.7706871,1225.847146,238.182514
308,0,FALSE,2019,NAD83,13,393333.8975,4914977.763,1000,14.19283009,36.4948616,32.83835983,9.699699402,11.55235958,243.6047821,1438.990863,664.6908825
309,0,FALSE,2019,NAD83,13,393639.6465,4915850.587,1000,15.35210228,32.73347092,33.37282944,10.10611343,12.69466305,119.6081314,628.7859638,1476.53138
310,0,FALSE,2019,NAD83,13,389253.7561,4912500.812,1000,12.22834015,40.4829216,27.52639008,12.35361099,14.15128517,161.431076,38.89163848,3074.455889
311,0,FALSE,2019,NAD83,13,388838.3622,4927703.444,1000,8.21316433,33.14322281,25.13160515,17.8549614,21.17395592,164.0107574,868.201427,5986.81892
312,0,FALSE,2019,NAD83,13,398257.3218,4901977.068,1000,7.531250477,26.04016304,34.45874786,12.00147915,12.9119482,101.1824799,616.5038716,82.9147219
313,0,FALSE,2019,NAD83,13,391748.728,4914260.023,1000,15.75837517,44.89870453,27.69166756,8.380860329,10.29353142,349.7018127,1072.599927,6293.6872
314,0,FALSE,2019,NAD83,13,393111.5107,4906477.114,1000,14.26964188,36.28022385,29.68920898,11.03148651,12.94565487,91.34308624,183.8511856,2122.468835
315,0,FALSE,2019,NAD83,13,386523.5802,4918695.524,1000,11.98819351,35.59550858,35.8370018,7.974315643,8.646799088,58.40854263,879.3307666,209.6477736
316,0,FALSE,2019,NAD83,13,396427.4074,4920356.522,1000,10.2863369,43.74097061,23.16966057,14.3637104,16.17958641,135.5007477,245.4494387,2084.853882
317,0,FALSE,2019,NAD83,13,386837.7674,4923102.02,1000,13.47499275,37.75828171,28.36606216,11.48547077,14.23666668,234.9827271,94.4151763,13670.32963
318,0,FALSE,2019,NAD83,13,387489.7759,4909964.868,1000,6.491995811,22.3426857,38.17061234,11.20930672,12.87104797,14.15180683,445.8227476,271.0975744
319,0,FALSE,2019,NAD83,13,385558.7481,4915829.715,1000,17.75472069,45.43413544,25.42841721,10.90055943,12.91067791,131.898468,502.7259681,3303.210484
320,0,FALSE,2019,NAD83,13,388976.8946,4924682.131,1000,15.86841774,40.84663391,28.06793404,11.3736639,15.25661659,266.6205444,263.1137683,14408.73631
321,0,FALSE,2019,NAD83,13,391784.9166,4910091.295,1000,10.95992851,40.18815613,24.53128624,13.84401703,16.7571907,260.8339539,775.1193162,9871.230231
322,0,FALSE,2019,NAD83,13,380190.5601,4914474.304,1000,5.460389614,26.67603683,35.36280441,11.49423695,12.31443787,70.2990036,969.8803187,2488.162641
323,0,FALSE,2019,NAD83,13,384312.0565,4914645.652,1000,17.32005882,49.75045776,26.4599247,8.780924797,10.67608261,141.98909,657.3909512,4108.209367
324,0,FALSE,2019,NAD83,13,394064.9019,4917348.478,1000,8.74649334,41.74598312,26.90078735,12.84547234,14.5063343,277.2114868,34.47646218,5751.285699
325,0,FALSE,2019,NAD83,13,389865.3257,4925130.95,1000,13.03275776,37.17050552,25.46931267,14.91822624,17.60882378,210.2750092,678.3586186,12073.94415
326,0,FALSE,2019,NAD83,13,391059.1269,4903008.139,1000,6.901176929,32.13557434,35.63949585,10.58810711,13.01385117,131.9553833,862.711667,83.70573488
327,0,FALSE,2019,NAD83,13,386398.4561,4916905.176,1000,10.79182625,25.14920425,30.53451157,16.39649773,19.44740677,150.0873108,116.8372946,4177.336548
328,0,FALSE,2019,NAD83,13,388820.4203,4923406.643,1000,10.78274822,45.91653442,25.45695496,10.67449951,12.8145647,346.077179,916.7808183,12239.61735
329,0,FALSE,2019,NAD83,13,385594.7208,4911640.582,1000,14.79872799,47.08856201,28.0075264,8.101920128,9.691095352,122.193779,261.1083615,5353.170583
330,0,FALSE,2019,NAD83,13,392160.7322,4899278.354,1000,15.76238537,49.74188614,24.05418777,7.539662361,8.806170464,229.9892273,469.8343954,1686.677811
331,0,FALSE,2019,NAD83,13,400340.3374,4915851.186,1000,10.18552399,33.18275833,31.03055573,12.60554028,15.11691284,316.4033813,682.9073062,6383.770769
332,0,FALSE,2019,NAD83,13,392562.8432,4923701.109,1000,15.46479607,44.40500641,27.95038033,8.914687157,11.06276894,164.5914307,254.3508144,5271.177834
333,0,FALSE,2019,NAD83,13,397933.4398,4914729.213,1000,9.175507545,33.8805542,31.90493774,12.09341335,14.55476093,212.6766357,175.5235378,12489.90417
334,0,FALSE,2019,NAD83,13,398376.2606,4919401.979,1000,16.7395153,41.10963821,26.41181755,11.79953003,14.84170914,303.284729,420.6517237,4828.091146
335,0,FALSE,2019,NAD83,13,388475.4537,4910615.475,1000,13.7361269,15.17769718,46.00143051,10.59977245,15.14109802,10.60281754,52.40146896,556.6226347
336,0,FALSE,2019,NAD83,13,382969.2187,4917242.628,1000,9.366763115,32.18377304,29.07997704,14.59002018,18.30093575,283.2650146,725.9271314,1263.785895
337,0,FALSE,2019,NAD83,13,399429.2172,4910522.802,1000,7.12455368,27.78588104,31.13644218,15.78558636,18.86940575,115.8236847,965.2252199,5875.149382
338,0,FALSE,2019,NAD83,13,386295.3655,4907728.57,1000,6.4293046,28.09203148,32.68608856,14.00349808,16.91594315,67.15195465,652.9509412,2008.762549
339,0,FALSE,2019,NAD83,13,392079.5004,4922462.685,1000,7.982562065,38.41791534,29.72709274,11.86718559,14.22028542,204.4782257,760.6544616,5311.09617
340,0,FALSE,2019,NAD83,13,399436.5855,4914951.302,1000,9.315467834,35.00305939,27.95944977,14.45718861,18.54714966,320.5961609,217.564869,7874.732502
341,0,FALSE,2019,NAD83,13,393681.0226,4921683.161,1000,14.31963825,44.1762619,32.98951721,7.232723236,8.900134087,251.7953644,817.4834205,196.2441963
342,0,FALSE,2019,NAD83,13,379989.6983,4916119.871,1000,18.30578804,43.10705185,28.38747215,9.000473976,10.98702812,449.9222412,153.3670827,1784.789599
343,0,FALSE,2019,NAD83,13,388311.3834,4908597.009,1000,10.08794117,28.02310181,39.85735703,14.02440643,18.27123833,172.6790314,68.89163848,4675.031645